id,layer,family,name,export_name,request_type,status,target,differentiability,fusion_tags,source_tags
hermes.launch.launch-kernel,hermes,launch,launchKernel,launchLaunchKernel,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.launch-kernel-async,hermes,launch,launchKernelAsync,launchLaunchKernelAsync,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.launch-kernel-batch,hermes,launch,launchKernelBatch,launchLaunchKernelBatch,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.launch-kernel-indirect,hermes,launch,launchKernelIndirect,launchLaunchKernelIndirect,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.launch-persistent-grid,hermes,launch,launchPersistentGrid,launchLaunchPersistentGrid,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.launch-resident-program,hermes,launch,launchResidentProgram,launchLaunchResidentProgram,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.launch-wave,hermes,launch,launchWave,launchLaunchWave,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.poll-launch,hermes,launch,pollLaunch,launchPollLaunch,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.refresh-resident-weights,hermes,launch,refreshResidentWeights,launchRefreshResidentWeights,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.relaunch,hermes,launch,relaunch,launchRelaunch,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.update-kernel-parameters,hermes,launch,updateKernelParameters,launchUpdateKernelParameters,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.update-resident-state,hermes,launch,updateResidentState,launchUpdateResidentState,LaunchOpRequest,standard,host,not-applicable,,
hermes.launch.wait-launch,hermes,launch,waitLaunch,launchWaitLaunch,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.align-pushbuffer,hermes,pushbuffer,alignPushbuffer,pushbufferAlignPushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.begin-push,hermes,pushbuffer,beginPush,pushbufferBeginPush,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.create-pushbuffer,hermes,pushbuffer,createPushbuffer,pushbufferCreatePushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.destroy-pushbuffer,hermes,pushbuffer,destroyPushbuffer,pushbufferDestroyPushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-cache-flush,hermes,pushbuffer,emitCacheFlush,pushbufferEmitCacheFlush,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-compute-launch,hermes,pushbuffer,emitComputeLaunch,pushbufferEmitComputeLaunch,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-engine-bind,hermes,pushbuffer,emitEngineBind,pushbufferEmitEngineBind,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-gpu-address,hermes,pushbuffer,emitGpuAddress,pushbufferEmitGpuAddress,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-immediate,hermes,pushbuffer,emitImmediate,pushbufferEmitImmediate,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-inline-data,hermes,pushbuffer,emitInlineData,pushbufferEmitInlineData,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-method,hermes,pushbuffer,emitMethod,pushbufferEmitMethod,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-method-incrementing,hermes,pushbuffer,emitMethodIncrementing,pushbufferEmitMethodIncrementing,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-method-non-incrementing,hermes,pushbuffer,emitMethodNonIncrementing,pushbufferEmitMethodNonIncrementing,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-semaphore-acquire,hermes,pushbuffer,emitSemaphoreAcquire,pushbufferEmitSemaphoreAcquire,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.emit-semaphore-release,hermes,pushbuffer,emitSemaphoreRelease,pushbufferEmitSemaphoreRelease,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.end-push,hermes,pushbuffer,endPush,pushbufferEndPush,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.hash-pushbuffer,hermes,pushbuffer,hashPushbuffer,pushbufferHashPushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.patch-pushbuffer,hermes,pushbuffer,patchPushbuffer,pushbufferPatchPushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.replay-pushbuffer,hermes,pushbuffer,replayPushbuffer,pushbufferReplayPushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.pushbuffer.validate-pushbuffer,hermes,pushbuffer,validatePushbuffer,pushbufferValidatePushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.clone-qmd,hermes,qmd,cloneQmd,qmdCloneQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.create-qmd,hermes,qmd,createQmd,qmdCreateQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.decode-qmd,hermes,qmd,decodeQmd,qmdDecodeQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.destroy-qmd,hermes,qmd,destroyQmd,qmdDestroyQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.encode-qmd,hermes,qmd,encodeQmd,qmdEncodeQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.patch-qmd,hermes,qmd,patchQmd,qmdPatchQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-acquire,hermes,qmd,setQmdAcquire,qmdSetQmdAcquire,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-barrier-count,hermes,qmd,setQmdBarrierCount,qmdSetQmdBarrierCount,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-block-dimensions,hermes,qmd,setQmdBlockDimensions,qmdSetQmdBlockDimensions,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-cache-policy,hermes,qmd,setQmdCachePolicy,qmdSetQmdCachePolicy,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-constant-bank,hermes,qmd,setQmdConstantBank,qmdSetQmdConstantBank,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-dependency,hermes,qmd,setQmdDependency,qmdSetQmdDependency,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-grid-dimensions,hermes,qmd,setQmdGridDimensions,qmdSetQmdGridDimensions,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-launch-mode,hermes,qmd,setQmdLaunchMode,qmdSetQmdLaunchMode,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-local-memory,hermes,qmd,setQmdLocalMemory,qmdSetQmdLocalMemory,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-parameter-address,hermes,qmd,setQmdParameterAddress,qmdSetQmdParameterAddress,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-program-address,hermes,qmd,setQmdProgramAddress,qmdSetQmdProgramAddress,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-register-count,hermes,qmd,setQmdRegisterCount,qmdSetQmdRegisterCount,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-release,hermes,qmd,setQmdRelease,qmdSetQmdRelease,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.set-qmd-shared-memory,hermes,qmd,setQmdSharedMemory,qmdSetQmdSharedMemory,LaunchOpRequest,standard,host,not-applicable,,
hermes.qmd.validate-qmd,hermes,qmd,validateQmd,qmdValidateQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.capture-launch-trace,hermes,telemetry_fault,captureLaunchTrace,telemetryFaultCaptureLaunchTrace,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.capture-method-trace,hermes,telemetry_fault,captureMethodTrace,telemetryFaultCaptureMethodTrace,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.capture-pushbuffer,hermes,telemetry_fault,capturePushbuffer,telemetryFaultCapturePushbuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.capture-qmd,hermes,telemetry_fault,captureQmd,telemetryFaultCaptureQmd,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.capture-register-snapshot,hermes,telemetry_fault,captureRegisterSnapshot,telemetryFaultCaptureRegisterSnapshot,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.clear-fault,hermes,telemetry_fault,clearFault,telemetryFaultClearFault,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.decode-fault,hermes,telemetry_fault,decodeFault,telemetryFaultDecodeFault,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.decode-trap,hermes,telemetry_fault,decodeTrap,telemetryFaultDecodeTrap,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.emit-xid-context,hermes,telemetry_fault,emitXidContext,telemetryFaultEmitXidContext,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.isolate-faulting-channel,hermes,telemetry_fault,isolateFaultingChannel,telemetryFaultIsolateFaultingChannel,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.produce-crash-bundle,hermes,telemetry_fault,produceCrashBundle,telemetryFaultProduceCrashBundle,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.query-channel-status,hermes,telemetry_fault,queryChannelStatus,telemetryFaultQueryChannelStatus,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.query-engine-status,hermes,telemetry_fault,queryEngineStatus,telemetryFaultQueryEngineStatus,LaunchOpRequest,standard,host,not-applicable,,
hermes.telemetry_fault.query-fault-buffer,hermes,telemetry_fault,queryFaultBuffer,telemetryFaultQueryFaultBuffer,LaunchOpRequest,standard,host,not-applicable,,
hermes.work_transport.ack-work-packet,hermes,work_transport,ackWorkPacket,workTransportAckWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.batch-work-packets,hermes,work_transport,batchWorkPackets,workTransportBatchWorkPackets,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.checksum-work-packet,hermes,work_transport,checksumWorkPacket,workTransportChecksumWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.coalesce-work-packets,hermes,work_transport,coalesceWorkPackets,workTransportCoalesceWorkPackets,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.create-work-queue,hermes,work_transport,createWorkQueue,workTransportCreateWorkQueue,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.dequeue-work-packet,hermes,work_transport,dequeueWorkPacket,workTransportDequeueWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.destroy-work-queue,hermes,work_transport,destroyWorkQueue,workTransportDestroyWorkQueue,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.donate-work-packet,hermes,work_transport,donateWorkPacket,workTransportDonateWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.drop-stale-packet,hermes,work_transport,dropStalePacket,workTransportDropStalePacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.enqueue-actor-event,hermes,work_transport,enqueueActorEvent,workTransportEnqueueActorEvent,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.enqueue-collective-packet,hermes,work_transport,enqueueCollectivePacket,workTransportEnqueueCollectivePacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.enqueue-memory-packet,hermes,work_transport,enqueueMemoryPacket,workTransportEnqueueMemoryPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.enqueue-tile-packet,hermes,work_transport,enqueueTilePacket,workTransportEnqueueTilePacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.enqueue-work-packet,hermes,work_transport,enqueueWorkPacket,workTransportEnqueueWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.nack-work-packet,hermes,work_transport,nackWorkPacket,workTransportNackWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.retry-work-packet,hermes,work_transport,retryWorkPacket,workTransportRetryWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.route-work-packet,hermes,work_transport,routeWorkPacket,workTransportRouteWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.steal-work-packet,hermes,work_transport,stealWorkPacket,workTransportStealWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
hermes.work_transport.trace-work-packet,hermes,work_transport,traceWorkPacket,workTransportTraceWorkPacket,LaunchOpRequest,research,host;sm86,not-applicable,,
prometheus.arith.abs,prometheus,arith,abs,arithAbs,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.add,prometheus,arith,add,arithAdd,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.bitcast,prometheus,arith,bitcast,arithBitcast,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.bit-extract,prometheus,arith,bitExtract,arithBitExtract,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.bit-insert,prometheus,arith,bitInsert,arithBitInsert,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.bitwise,prometheus,arith,bitwise,arithBitwise,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.ceil,prometheus,arith,ceil,arithCeil,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.clamp,prometheus,arith,clamp,arithClamp,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.compare,prometheus,arith,compare,arithCompare,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.convert,prometheus,arith,convert,arithConvert,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.cos,prometheus,arith,cos,arithCos,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.div,prometheus,arith,div,arithDiv,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.erf,prometheus,arith,erf,arithErf,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.exp,prometheus,arith,exp,arithExp,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.exp2,prometheus,arith,exp2,arithExp2,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.floor,prometheus,arith,floor,arithFloor,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.fma,prometheus,arith,fma,arithFma,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.funnel-shift,prometheus,arith,funnelShift,arithFunnelShift,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.leading-zeros,prometheus,arith,leadingZeros,arithLeadingZeros,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.log,prometheus,arith,log,arithLog,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.log2,prometheus,arith,log2,arithLog2,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.logical,prometheus,arith,logical,arithLogical,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.max,prometheus,arith,max,arithMax,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.min,prometheus,arith,min,arithMin,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.mul,prometheus,arith,mul,arithMul,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.neg,prometheus,arith,neg,arithNeg,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.permute-bytes,prometheus,arith,permuteBytes,arithPermuteBytes,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.population-count,prometheus,arith,populationCount,arithPopulationCount,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.rem,prometheus,arith,rem,arithRem,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.round,prometheus,arith,round,arithRound,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.rsqrt,prometheus,arith,rsqrt,arithRsqrt,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.saturate,prometheus,arith,saturate,arithSaturate,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.select,prometheus,arith,select,arithSelect,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.sin,prometheus,arith,sin,arithSin,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.sqrt,prometheus,arith,sqrt,arithSqrt,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.sub,prometheus,arith,sub,arithSub,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.tanh,prometheus,arith,tanh,arithTanh,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.arith.trailing-zeros,prometheus,arith,trailingZeros,arithTrailingZeros,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.async_actor.actor-await,prometheus,async_actor,actorAwait,asyncActorActorAwait,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-checkpoint,prometheus,async_actor,actorCheckpoint,asyncActorActorCheckpoint,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-quiesce,prometheus,async_actor,actorQuiesce,asyncActorActorQuiesce,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-restore,prometheus,async_actor,actorRestore,asyncActorActorRestore,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-sleep,prometheus,async_actor,actorSleep,asyncActorActorSleep,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-state-commit,prometheus,async_actor,actorStateCommit,asyncActorActorStateCommit,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-state-read,prometheus,async_actor,actorStateRead,asyncActorActorStateRead,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-state-rollback,prometheus,async_actor,actorStateRollback,asyncActorActorStateRollback,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-state-write,prometheus,async_actor,actorStateWrite,asyncActorActorStateWrite,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-wake,prometheus,async_actor,actorWake,asyncActorActorWake,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.actor-yield,prometheus,async_actor,actorYield,asyncActorActorYield,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.budget-consume,prometheus,async_actor,budgetConsume,asyncActorBudgetConsume,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.deadline-check,prometheus,async_actor,deadlineCheck,asyncActorDeadlineCheck,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-consume,prometheus,async_actor,eventConsume,asyncActorEventConsume,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-create,prometheus,async_actor,eventCreate,asyncActorEventCreate,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-credit-acquire,prometheus,async_actor,eventCreditAcquire,asyncActorEventCreditAcquire,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-credit-release,prometheus,async_actor,eventCreditRelease,asyncActorEventCreditRelease,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-drop,prometheus,async_actor,eventDrop,asyncActorEventDrop,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-emit,prometheus,async_actor,eventEmit,asyncActorEventEmit,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-forward,prometheus,async_actor,eventForward,asyncActorEventForward,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-merge,prometheus,async_actor,eventMerge,asyncActorEventMerge,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.event-split,prometheus,async_actor,eventSplit,asyncActorEventSplit,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.logical-wave-begin,prometheus,async_actor,logicalWaveBegin,asyncActorLogicalWaveBegin,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.logical-wave-end,prometheus,async_actor,logicalWaveEnd,asyncActorLogicalWaveEnd,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-cancel,prometheus,async_actor,mailboxCancel,asyncActorMailboxCancel,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-commit,prometheus,async_actor,mailboxCommit,asyncActorMailboxCommit,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-create,prometheus,async_actor,mailboxCreate,asyncActorMailboxCreate,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-destroy,prometheus,async_actor,mailboxDestroy,asyncActorMailboxDestroy,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-peek,prometheus,async_actor,mailboxPeek,asyncActorMailboxPeek,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-receive,prometheus,async_actor,mailboxReceive,asyncActorMailboxReceive,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-reserve,prometheus,async_actor,mailboxReserve,asyncActorMailboxReserve,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-send,prometheus,async_actor,mailboxSend,asyncActorMailboxSend,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.mailbox-try-receive,prometheus,async_actor,mailboxTryReceive,asyncActorMailboxTryReceive,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.async_actor.quiescence-check,prometheus,async_actor,quiescenceCheck,asyncActorQuiescenceCheck,CompilerOpRequest,research,compiler;sm86,not-applicable,,
prometheus.control_flow.affine-loop,prometheus,control_flow,affineLoop,controlFlowAffineLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.branch,prometheus,control_flow,branch,controlFlowBranch,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.break-loop,prometheus,control_flow,breakLoop,controlFlowBreakLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.conditional-branch,prometheus,control_flow,conditionalBranch,controlFlowConditionalBranch,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.continue-loop,prometheus,control_flow,continueLoop,controlFlowContinueLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.do-while-loop,prometheus,control_flow,doWhileLoop,controlFlowDoWhileLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.fallback-region,prometheus,control_flow,fallbackRegion,controlFlowFallbackRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.for-loop,prometheus,control_flow,forLoop,controlFlowForLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.guard-region,prometheus,control_flow,guardRegion,controlFlowGuardRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.if-region,prometheus,control_flow,ifRegion,controlFlowIfRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.loop,prometheus,control_flow,loop,controlFlowLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.parallel-loop,prometheus,control_flow,parallelLoop,controlFlowParallelLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.peel-loop,prometheus,control_flow,peelLoop,controlFlowPeelLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.pipeline-loop,prometheus,control_flow,pipelineLoop,controlFlowPipelineLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.retry-region,prometheus,control_flow,retryRegion,controlFlowRetryRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.select-region,prometheus,control_flow,selectRegion,controlFlowSelectRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.software-pipeline,prometheus,control_flow,softwarePipeline,controlFlowSoftwarePipeline,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.speculate-region,prometheus,control_flow,speculateRegion,controlFlowSpeculateRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.switch,prometheus,control_flow,switch,controlFlowSwitch,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.tile-loop,prometheus,control_flow,tileLoop,controlFlowTileLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.try-region,prometheus,control_flow,tryRegion,controlFlowTryRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.unroll,prometheus,control_flow,unroll,controlFlowUnroll,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.control_flow.while-loop,prometheus,control_flow,whileLoop,controlFlowWhileLoop,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-atomic-contention,prometheus,cost_model,estimateAtomicContention,costModelEstimateAtomicContention,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-bank-conflicts,prometheus,cost_model,estimateBankConflicts,costModelEstimateBankConflicts,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-barrier-cost,prometheus,cost_model,estimateBarrierCost,costModelEstimateBarrierCost,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-coalescing,prometheus,cost_model,estimateCoalescing,costModelEstimateCoalescing,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-cycles,prometheus,cost_model,estimateCycles,costModelEstimateCycles,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-divergence,prometheus,cost_model,estimateDivergence,costModelEstimateDivergence,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-energy,prometheus,cost_model,estimateEnergy,costModelEstimateEnergy,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-global-bytes,prometheus,cost_model,estimateGlobalBytes,costModelEstimateGlobalBytes,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-instructions,prometheus,cost_model,estimateInstructions,costModelEstimateInstructions,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-l2-bytes,prometheus,cost_model,estimateL2Bytes,costModelEstimateL2Bytes,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-latency,prometheus,cost_model,estimateLatency,costModelEstimateLatency,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-local-memory,prometheus,cost_model,estimateLocalMemory,costModelEstimateLocalMemory,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-numerical-error,prometheus,cost_model,estimateNumericalError,costModelEstimateNumericalError,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-occupancy,prometheus,cost_model,estimateOccupancy,costModelEstimateOccupancy,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-registers,prometheus,cost_model,estimateRegisters,costModelEstimateRegisters,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.estimate-shared-memory,prometheus,cost_model,estimateSharedMemory,costModelEstimateSharedMemory,CompilerOpRequest,standard,compiler,not-applicable,,
